Date,Author,Percentage
"July 17, 2018",Jeff Foust,66.66666666666666
"July 17, 2018",Sandra Erwin,33.33333333333333
"July 16, 2018",Caleb Henry,33.33333333333333
"July 16, 2018",Sandra Erwin,16.666666666666664
"July 16, 2018",Jeff Foust,33.33333333333333
"July 15, 2018",Jeff Foust,33.33333333333333
"July 15, 2018",Sandra Erwin,66.66666666666666
"July 13, 2018",Jeff Foust,50.0
"July 13, 2018",Caleb Henry,50.0
"July 12, 2018",Jeff Foust,33.33333333333333
"July 12, 2018",Caleb Henry,66.66666666666666
"July 11, 2018",Caleb Henry,33.33333333333333
"July 11, 2018",Jeff Foust,33.33333333333333
"July 11, 2018",Sandra Erwin,33.33333333333333
"July 10, 2018",Caleb Henry,15.384615384615385
"July 10, 2018",Jeff Foust,38.46153846153847
"July 10, 2018",Debra Werner,7.6923076923076925
"July 10, 2018",Andrew Jones,15.384615384615385
"July 10, 2018",Sandra Erwin,7.6923076923076925
"July 10, 2018",Matthew Bodner,7.6923076923076925
"July 9, 2018",Jeff Foust,50.0
"July 9, 2018",Caleb Henry,50.0
"July 8, 2018",Jeff Foust,100.0
"July 7, 2018",Caleb Henry,100.0
"July 6, 2018",Caleb Henry,25.0
"July 6, 2018",Jeff Foust,25.0
"July 6, 2018",Sandra Erwin,25.0
"July 6, 2018",Andrew Jones,25.0
"July 5, 2018",Jeff Foust,28.57142857142857
"July 5, 2018",Debra Werner,14.285714285714285
"July 5, 2018",Sandra Erwin,14.285714285714285
"July 5, 2018",David Pugliese,14.285714285714285
"July 5, 2018",Andrew Jones,14.285714285714285
"July 4, 2018",Caleb Henry,50.0
"July 3, 2018",Jeff Foust,50.0
"July 3, 2018",Caleb Henry,25.0
"July 2, 2018",Jeff Foust,33.33333333333333
"July 2, 2018",Caleb Henry,66.66666666666666
"July 1, 2018",Caleb Henry,33.33333333333333
"July 1, 2018",Jeff Foust,33.33333333333333
"July 1, 2018",Sandra Erwin,33.33333333333333
"June 29, 2018",Jeff Foust,50.0
"June 29, 2018",Caleb Henry,50.0
"June 28, 2018",Jeff Foust,40.0
"June 28, 2018",Sandra Erwin,20.0
"June 28, 2018",Caleb Henry,40.0
"June 27, 2018",Jeff Foust,33.33333333333333
"June 27, 2018",Sandra Erwin,44.44444444444444
"June 27, 2018",Caleb Henry,22.22222222222222
"June 26, 2018",Caleb Henry,37.5
"June 26, 2018",Jeff Foust,25.0
"June 26, 2018",Jarosław Adamowski,12.5
"June 26, 2018",Sandra Erwin,12.5
"June 26, 2018",Matthew Bodner,12.5
"June 25, 2018",SpaceNews Staff,16.666666666666664
"June 25, 2018",Sandra Erwin,16.666666666666664
"June 25, 2018",Caleb Henry,33.33333333333333
"June 25, 2018",Jeff Foust,16.666666666666664
"June 24, 2018",Jeff Foust,50.0
"June 24, 2018",Sandra Erwin,50.0
"June 22, 2018",Jeff Foust,100.0
"June 21, 2018",Jeff Foust,50.0
"June 21, 2018",Sandra Erwin,33.33333333333333
"June 21, 2018",Caleb Henry,16.666666666666664
"June 20, 2018",Sandra Erwin,25.0
"June 20, 2018",Andrew Jones,25.0
"June 20, 2018",Jeff Foust,25.0
"June 19, 2018",Caleb Henry,50.0
"June 18, 2018",Jeff Foust,60.0
"June 18, 2018",Sandra Erwin,40.0
"June 16, 2018",Sandra Erwin,100.0
"June 15, 2018",Jeff Foust,100.0
"June 14, 2018",Debra Werner,25.0
"June 14, 2018",Caleb Henry,25.0
"June 14, 2018",Andrew Jones,25.0
"June 14, 2018",Jeff Foust,25.0
"June 13, 2018",Sandra Erwin,50.0
"June 13, 2018",Jeff Foust,25.0
"June 13, 2018",Caleb Henry,25.0
"June 12, 2018",Jeff Foust,50.0
"June 12, 2018",Jarosław Adamowski,16.666666666666664
"June 12, 2018",Caleb Henry,16.666666666666664
"June 12, 2018",Sandra Erwin,16.666666666666664
"June 11, 2018",Jeff Foust,28.57142857142857
"June 11, 2018",Caleb Henry,28.57142857142857
"June 11, 2018",Debra Werner,42.857142857142854
"June 10, 2018",Sandra Erwin,100.0
"June 9, 2018",Caleb Henry,100.0
"June 8, 2018",Jeff Foust,25.0
"June 8, 2018",Caleb Henry,50.0
"June 8, 2018",Andrew Williams,25.0
"June 7, 2018",Sandra Erwin,66.66666666666666
"June 7, 2018",Debra Werner,33.33333333333333
"June 6, 2018",Jeff Foust,50.0
"June 6, 2018",Debra Werner,16.666666666666664
"June 6, 2018",Matthew Bodner,16.666666666666664
"June 6, 2018",Sandra Erwin,16.666666666666664
"June 5, 2018",Sandra Erwin,50.0
"June 5, 2018",Andrew Jones,50.0
"June 4, 2018",Jeff Foust,33.33333333333333
"June 4, 2018",Caleb Henry,33.33333333333333
"June 3, 2018",Jeff Foust,100.0
"June 2, 2018",Sandra Erwin,100.0
"June 1, 2018",Jeff Foust,40.0
"June 1, 2018",Caleb Henry,20.0
"May 31, 2018",Jeff Foust,50.0
"May 31, 2018",Caleb Henry,25.0
"May 31, 2018",Sandra Erwin,25.0
"May 30, 2018",Jeff Foust,25.0
"May 30, 2018",Caleb Henry,37.5
"May 30, 2018",Sandra Erwin,25.0
"May 29, 2018",Jeff Foust,50.0
"May 29, 2018",David Pugliese,25.0
"May 29, 2018",Caleb Henry,25.0
"May 27, 2018",Jeff Foust,50.0
"May 27, 2018",Debra Werner,50.0
"May 25, 2018",Jeff Foust,80.0
"May 25, 2018",Blaine Curcio,20.0
"May 24, 2018",Debra Werner,44.44444444444444
"May 24, 2018",Jeff Foust,33.33333333333333
"May 24, 2018",Andrew Williams,11.11111111111111
"May 24, 2018",Matthew Bodner,11.11111111111111
"May 23, 2018",Debra Werner,33.33333333333333
"May 23, 2018",Jeff Foust,33.33333333333333
"May 23, 2018",Caleb Henry,22.22222222222222
"May 23, 2018",Tereza Pultarova,11.11111111111111
"May 22, 2018",Jeff Foust,25.0
"May 22, 2018",Caleb Henry,25.0
"May 22, 2018",Sandra Erwin,25.0
"May 22, 2018",Debra Werner,25.0
"May 21, 2018",Caleb Henry,66.66666666666666
"May 21, 2018",Sandra Erwin,33.33333333333333
"May 20, 2018",Sandra Erwin,50.0
"May 20, 2018",Jeff Foust,50.0
"May 18, 2018",Jeff Foust,66.66666666666666
"May 17, 2018",Jeff Foust,57.14285714285714
"May 17, 2018",Sandra Erwin,14.285714285714285
"May 17, 2018",Caleb Henry,28.57142857142857
"May 16, 2018",Jeff Foust,50.0
"May 16, 2018",Sandra Erwin,25.0
"May 16, 2018",Caleb Henry,25.0
"May 15, 2018",Caleb Henry,25.0
"May 15, 2018",Jeff Foust,12.5
"May 15, 2018",Sandra Erwin,37.5
"May 15, 2018",Andrew Jones,12.5
"May 14, 2018",Jeff Foust,33.33333333333333
"May 14, 2018",Andrew Jones,33.33333333333333
"May 14, 2018",Debra Werner,33.33333333333333
"May 13, 2018",Sandra Erwin,100.0
"May 11, 2018",Caleb Henry,42.857142857142854
"May 11, 2018",Jeff Foust,57.14285714285714
"May 10, 2018",Debra Werner,25.0
"May 10, 2018",Caleb Henry,25.0
"May 10, 2018",Sandra Erwin,25.0
"May 10, 2018",Jeff Foust,25.0
"May 9, 2018",Jeff Foust,40.0
"May 9, 2018",Caleb Henry,20.0
"May 9, 2018",Debra Werner,20.0
"May 8, 2018",Jeff Foust,66.66666666666666
"May 8, 2018",Sandra Erwin,33.33333333333333
"May 7, 2018",Sandra Erwin,28.57142857142857
"May 7, 2018",Jeff Foust,28.57142857142857
"May 7, 2018",Caleb Henry,42.857142857142854
"May 6, 2018",Sandra Erwin,50.0
"May 6, 2018",Andrew Jones,50.0
"May 5, 2018",Jeff Foust,50.0
"May 4, 2018",Sandra Erwin,40.0
"May 4, 2018",Jeff Foust,40.0
"May 3, 2018",Debra Werner,10.0
"May 3, 2018",Caleb Henry,40.0
"May 3, 2018",Sandra Erwin,10.0
"May 3, 2018",Jeff Foust,30.0
"May 3, 2018",Andrew Jones,10.0
"May 2, 2018",Sandra Erwin,50.0
"May 2, 2018",Jeff Foust,50.0
"May 1, 2018",Jeff Foust,50.0
"May 1, 2018",Sandra Erwin,25.0
"May 1, 2018",Caleb Henry,25.0
"April 30, 2018",Sandra Erwin,20.0
"April 30, 2018",Andrew Jones,20.0
"April 30, 2018",Caleb Henry,20.0
"April 30, 2018",Jarosław Adamowski,20.0
"April 29, 2018",Jeff Foust,100.0
"April 28, 2018",Sandra Erwin,50.0
"April 28, 2018",Jeff Foust,50.0
"April 27, 2018",Jeff Foust,100.0
"April 26, 2018",Sandra Erwin,12.5
"April 26, 2018",Debra Werner,25.0
"April 26, 2018",Caleb Henry,37.5
"April 26, 2018",Jeff Foust,12.5
"April 26, 2018",Andrew Jones,12.5
"April 25, 2018",Jeff Foust,33.33333333333333
"April 25, 2018",Sandra Erwin,44.44444444444444
"April 25, 2018",Caleb Henry,22.22222222222222
"April 24, 2018",Sandra Erwin,25.0
"April 24, 2018",Debra Werner,37.5
"April 24, 2018",Caleb Henry,25.0
"April 24, 2018",Jeff Foust,12.5
"April 23, 2018",Caleb Henry,28.57142857142857
"April 23, 2018",Sandra Erwin,28.57142857142857
"April 23, 2018",Jeff Foust,14.285714285714285
"April 23, 2018",Debra Werner,28.57142857142857
"April 22, 2018",Jeff Foust,50.0
"April 22, 2018",Sandra Erwin,50.0
"April 21, 2018",Sandra Erwin,100.0
"April 20, 2018",Debra Werner,50.0
"April 20, 2018",Jeff Foust,50.0
"April 19, 2018",Debra Werner,23.076923076923077
"April 19, 2018",Caleb Henry,30.76923076923077
"April 19, 2018",Sandra Erwin,15.384615384615385
"April 19, 2018",Jeff Foust,15.384615384615385
"April 19, 2018",Brian Berger,7.6923076923076925
"April 18, 2018",Debra Werner,25.0
"April 18, 2018",Jeff Foust,31.25
"April 18, 2018",Sandra Erwin,25.0
"April 18, 2018",Caleb Henry,6.25
"April 17, 2018",Sandra Erwin,23.52941176470588
"April 17, 2018",Jeff Foust,23.52941176470588
"April 17, 2018",Debra Werner,17.647058823529413
"April 17, 2018",Caleb Henry,17.647058823529413
"April 16, 2018",Sandra Erwin,25.0
"April 16, 2018",Jeff Foust,25.0
"April 16, 2018",Debra Werner,25.0
"April 16, 2018",Caleb Henry,12.5
"April 16, 2018",Andrew Jones,12.5
"April 14, 2018",Sandra Erwin,100.0
"April 13, 2018",Jeff Foust,75.0
"April 13, 2018",Caleb Henry,25.0
"April 12, 2018",Jeff Foust,50.0
"April 12, 2018",Sandra Erwin,25.0
"April 12, 2018",Caleb Henry,25.0
"April 11, 2018",Sandra Erwin,50.0
"April 11, 2018",Caleb Henry,16.666666666666664
"April 11, 2018",Jeff Foust,33.33333333333333
"April 10, 2018",Jeff Foust,50.0
"April 10, 2018",Sandra Erwin,25.0
"April 10, 2018",Tereza Pultarova,25.0
"April 9, 2018",Jeff Foust,25.0
"April 9, 2018",Sandra Erwin,25.0
"April 9, 2018",Caleb Henry,50.0
"April 8, 2018",Sandra Erwin,100.0
"April 7, 2018",Sandra Erwin,100.0
"April 6, 2018",Caleb Henry,50.0
"April 6, 2018",Jeff Foust,50.0
"April 5, 2018",Caleb Henry,25.0
"April 5, 2018",Jeff Foust,50.0
"April 5, 2018",Sandra Erwin,12.5
"April 5, 2018",Debra Werner,12.5
"April 4, 2018",Sandra Erwin,33.33333333333333
"April 4, 2018",Jeff Foust,33.33333333333333
"April 3, 2018",Jeff Foust,33.33333333333333
"April 3, 2018",Sandra Erwin,50.0
"April 3, 2018",Caleb Henry,16.666666666666664
"April 2, 2018",Jeff Foust,60.0
"April 2, 2018",Andrew Jones,20.0
"April 2, 2018",Caleb Henry,20.0
"April 1, 2018",Sandra Erwin,100.0
"March 31, 2018",Sandra Erwin,100.0
"March 30, 2018",Jeff Foust,50.0
"March 30, 2018",Caleb Henry,25.0
"March 29, 2018",Caleb Henry,50.0
"March 29, 2018",Sandra Erwin,25.0
"March 29, 2018",Jeff Foust,25.0
"March 28, 2018",Jeff Foust,100.0
"March 27, 2018",Sandra Erwin,16.666666666666664
"March 27, 2018",Caleb Henry,16.666666666666664
"March 27, 2018",Jeff Foust,66.66666666666666
"March 26, 2018",Sandra Erwin,50.0
"March 26, 2018",Caleb Henry,50.0
"March 25, 2018",Sandra Erwin,100.0
"March 24, 2018",Jeff Foust,100.0
"March 23, 2018",Debra Werner,33.33333333333333
"March 23, 2018",Jeff Foust,33.33333333333333
"March 23, 2018",Caleb Henry,33.33333333333333
"March 22, 2018",Jeff Foust,60.0
"March 22, 2018",Sandra Erwin,20.0
"March 22, 2018",Caleb Henry,20.0
"March 21, 2018",Sandra Erwin,42.857142857142854
"March 21, 2018",Caleb Henry,14.285714285714285
"March 21, 2018",Debra Werner,14.285714285714285
"March 21, 2018",Jeff Foust,28.57142857142857
"March 20, 2018",Jeff Foust,66.66666666666666
"March 20, 2018",Caleb Henry,33.33333333333333
"March 19, 2018",Sandra Erwin,50.0
"March 19, 2018",Jeff Foust,50.0
"March 18, 2018",Sandra Erwin,100.0
"March 16, 2018",Caleb Henry,50.0
"March 16, 2018",Jeff Foust,25.0
"March 16, 2018",Sandra Erwin,25.0
"March 15, 2018",Sandra Erwin,33.33333333333333
"March 15, 2018",Jeff Foust,33.33333333333333
"March 14, 2018",Jeff Foust,30.0
"March 14, 2018",Caleb Henry,20.0
"March 14, 2018",Sandra Erwin,20.0
"March 14, 2018",Debra Werner,20.0
"March 14, 2018",Andrew Jones,10.0
"March 13, 2018",Caleb Henry,33.33333333333333
"March 13, 2018",Sandra Erwin,33.33333333333333
"March 13, 2018",Jeff Foust,22.22222222222222
"March 13, 2018",Debra Werner,11.11111111111111
"March 12, 2018",Debra Werner,12.5
"March 12, 2018",Sandra Erwin,12.5
"March 12, 2018",Caleb Henry,37.5
"March 12, 2018",Jeff Foust,37.5
"March 10, 2018",Sandra Erwin,100.0
"March 9, 2018",Debra Werner,20.0
"March 9, 2018",Jeff Foust,40.0
"March 9, 2018",Caleb Henry,40.0
"March 8, 2018",Sandra Erwin,50.0
"March 8, 2018",Caleb Henry,50.0
"March 7, 2018",Jeff Foust,57.14285714285714
"March 7, 2018",Sandra Erwin,14.285714285714285
"March 7, 2018",Debra Werner,28.57142857142857
"March 6, 2018",Sandra Erwin,37.5
"March 6, 2018",Caleb Henry,25.0
"March 6, 2018",Jarosław Adamowski,12.5
"March 6, 2018",Jeff Foust,25.0
"March 5, 2018",Sandra Erwin,33.33333333333333
"March 5, 2018",Caleb Henry,33.33333333333333
"March 5, 2018",Jeff Foust,33.33333333333333
"March 3, 2018",Jeff Foust,50.0
"March 3, 2018",Sandra Erwin,50.0
"March 2, 2018",Caleb Henry,50.0
"March 2, 2018",Jeff Foust,25.0
"March 1, 2018",Jeff Foust,50.0
"March 1, 2018",Sandra Erwin,16.666666666666664
"March 1, 2018",Caleb Henry,16.666666666666664
"February 28, 2018",Jeff Foust,25.0
"February 28, 2018",Sandra Erwin,37.5
"February 28, 2018",Caleb Henry,12.5
"February 28, 2018",David Pugliese,12.5
"February 27, 2018",Jeff Foust,75.0
"February 27, 2018",Sandra Erwin,25.0
"February 26, 2018",Caleb Henry,40.0
"February 26, 2018",Jeff Foust,40.0
"February 25, 2018",Sandra Erwin,100.0
"February 24, 2018",Sandra Erwin,100.0
"February 23, 2018",Jeff Foust,50.0
"February 23, 2018",Caleb Henry,50.0
"February 22, 2018",Debra Werner,25.0
"February 22, 2018",Sandra Erwin,37.5
"February 22, 2018",Jeff Foust,25.0
"February 22, 2018",Caleb Henry,12.5
"February 21, 2018",Sandra Erwin,28.57142857142857
"February 21, 2018",Caleb Henry,14.285714285714285
"February 21, 2018",Jeff Foust,28.57142857142857
"February 21, 2018",Debra Werner,14.285714285714285
"February 20, 2018",Debra Werner,20.0
"February 20, 2018",Jeff Foust,60.0
"February 19, 2018",Jeff Foust,50.0
"February 19, 2018",Sandra Erwin,50.0
"February 18, 2018",Jeff Foust,100.0
"February 16, 2018",Jeff Foust,66.66666666666666
"February 16, 2018",Caleb Henry,33.33333333333333
"February 15, 2018",Jeff Foust,33.33333333333333
"February 15, 2018",Caleb Henry,33.33333333333333
"February 15, 2018",Sandra Erwin,16.666666666666664
"February 14, 2018",Caleb Henry,33.33333333333333
"February 14, 2018",Sandra Erwin,33.33333333333333
"February 14, 2018",Jeff Foust,33.33333333333333
"February 13, 2018",Jeff Foust,33.33333333333333
"February 13, 2018",Sandra Erwin,66.66666666666666
"February 12, 2018",Sandra Erwin,25.0
"February 12, 2018",Jeff Foust,50.0
"February 12, 2018",Caleb Henry,25.0
"February 11, 2018",Jeff Foust,100.0
"February 9, 2018",Jeff Foust,60.0
"February 9, 2018",Caleb Henry,40.0
"February 8, 2018",Caleb Henry,40.0
"February 8, 2018",Sandra Erwin,20.0
"February 8, 2018",Jeff Foust,40.0
"February 7, 2018",Sandra Erwin,50.0
"February 7, 2018",Caleb Henry,16.666666666666664
"February 7, 2018",Jeff Foust,16.666666666666664
"February 6, 2018",Debra Werner,25.0
"February 6, 2018",Jeff Foust,50.0
"February 6, 2018",Caleb Henry,25.0
"February 5, 2018",Jeff Foust,60.0
"February 5, 2018",Caleb Henry,20.0
"February 5, 2018",Debra Werner,20.0
"February 3, 2018",Sandra Erwin,50.0
"February 3, 2018",Jeff Foust,50.0
"February 2, 2018",Jeff Foust,66.66666666666666
"February 2, 2018",Caleb Henry,33.33333333333333
"February 1, 2018",Jeff Foust,25.0
"February 1, 2018",Jarosław Adamowski,12.5
"February 1, 2018",Sandra Erwin,37.5
"February 1, 2018",Caleb Henry,25.0
"January 31, 2018",Caleb Henry,42.857142857142854
"January 31, 2018",Sandra Erwin,14.285714285714285
"January 31, 2018",Debra Werner,14.285714285714285
"January 31, 2018",Jeff Foust,28.57142857142857
"January 30, 2018",Jeff Foust,42.857142857142854
"January 30, 2018",Caleb Henry,14.285714285714285
"January 30, 2018",Sandra Erwin,14.285714285714285
"January 29, 2018",Caleb Henry,100.0
"January 28, 2018",Sandra Erwin,100.0
"January 27, 2018",Jeff Foust,100.0
"January 26, 2018",Debra Werner,25.0
"January 26, 2018",Caleb Henry,50.0
"January 26, 2018",Jeff Foust,25.0
"January 25, 2018",Caleb Henry,25.0
"January 25, 2018",Sandra Erwin,25.0
"January 25, 2018",Jeff Foust,25.0
"January 24, 2018",Jeff Foust,33.33333333333333
"January 24, 2018",Caleb Henry,33.33333333333333
"January 24, 2018",Sandra Erwin,33.33333333333333
"January 23, 2018",Sandra Erwin,28.57142857142857
"January 23, 2018",Caleb Henry,28.57142857142857
"January 23, 2018",Jeff Foust,28.57142857142857
"January 22, 2018",Jeff Foust,33.33333333333333
"January 22, 2018",Sandra Erwin,16.666666666666664
"January 22, 2018",Caleb Henry,33.33333333333333
"January 20, 2018",Jeff Foust,66.66666666666666
"January 20, 2018",Sandra Erwin,33.33333333333333
"January 19, 2018",Jeff Foust,33.33333333333333
"January 19, 2018",Debra Werner,33.33333333333333
"January 19, 2018",Sandra Erwin,16.666666666666664
"January 19, 2018",Jarosław Adamowski,16.666666666666664
"January 18, 2018",Jeff Foust,25.0
"January 18, 2018",Sandra Erwin,50.0
"January 18, 2018",Caleb Henry,25.0
"January 17, 2018",Matthew Bodner,16.666666666666664
"January 17, 2018",Jeff Foust,50.0
"January 17, 2018",Sandra Erwin,33.33333333333333
"January 16, 2018",Sandra Erwin,25.0
"January 16, 2018",Caleb Henry,50.0
"January 16, 2018",Jeff Foust,25.0
"January 15, 2018",Sandra Erwin,66.66666666666666
"January 15, 2018",Jeff Foust,33.33333333333333
"January 12, 2018",Caleb Henry,20.0
"January 12, 2018",Jeff Foust,80.0
"January 11, 2018",Sandra Erwin,20.0
"January 11, 2018",Debra Werner,40.0
"January 11, 2018",Jeff Foust,40.0
"January 10, 2018",Caleb Henry,16.666666666666664
"January 10, 2018",Debra Werner,50.0
"January 10, 2018",Sandra Erwin,16.666666666666664
"January 10, 2018",Jeff Foust,16.666666666666664
"January 9, 2018",Debra Werner,33.33333333333333
"January 9, 2018",Jeff Foust,33.33333333333333
"January 9, 2018",Sandra Erwin,22.22222222222222
"January 9, 2018",Caleb Henry,11.11111111111111
"January 8, 2018",Debra Werner,42.857142857142854
"January 8, 2018",Caleb Henry,28.57142857142857
"January 8, 2018",Jeff Foust,14.285714285714285
"January 7, 2018",Jeff Foust,100.0
"January 5, 2018",Jeff Foust,42.857142857142854
"January 5, 2018",Jarosław Adamowski,14.285714285714285
"January 5, 2018",Sandra Erwin,14.285714285714285
"January 5, 2018",Debra Werner,14.285714285714285
"January 4, 2018",Jeff Foust,33.33333333333333
"January 4, 2018",Sandra Erwin,33.33333333333333
"January 4, 2018",Caleb Henry,33.33333333333333
"January 3, 2018",Jeff Foust,50.0
"January 3, 2018",Sandra Erwin,50.0
"January 2, 2018",Jeff Foust,66.66666666666666
"January 2, 2018",Sandra Erwin,33.33333333333333
"December 29, 2017",Caleb Henry,100.0
"December 28, 2017",Sandra Erwin,50.0
"December 28, 2017",Caleb Henry,50.0
"December 27, 2017",Caleb Henry,60.0
"December 27, 2017",Jeff Foust,20.0
"December 27, 2017",Sandra Erwin,20.0
"December 23, 2017",Jeff Foust,100.0
"December 22, 2017",Caleb Henry,66.66666666666666
"December 22, 2017",Tereza Pultarova,33.33333333333333
"December 21, 2017",Caleb Henry,50.0
"December 21, 2017",Sandra Erwin,25.0
"December 20, 2017",Sandra Erwin,16.666666666666664
"December 20, 2017",Jeff Foust,33.33333333333333
"December 20, 2017",Caleb Henry,16.666666666666664
"December 20, 2017",Debra Werner,16.666666666666664
"December 19, 2017",Caleb Henry,16.666666666666664
"December 19, 2017",SpaceNews Staff,16.666666666666664
"December 19, 2017",Jeff Foust,50.0
"December 19, 2017",Sandra Erwin,16.666666666666664
"December 18, 2017",Sandra Erwin,50.0
"December 18, 2017",Caleb Henry,25.0
"December 16, 2017",Jeff Foust,100.0
"December 15, 2017",Sandra Erwin,16.666666666666664
"December 15, 2017",Jeff Foust,50.0
"December 15, 2017",Caleb Henry,16.666666666666664
"December 15, 2017",Tereza Pultarova,16.666666666666664
"December 14, 2017",Sandra Erwin,25.0
"December 14, 2017",Tereza Pultarova,25.0
"December 14, 2017",Jeff Foust,50.0
"December 13, 2017",Sandra Erwin,25.0
"December 13, 2017",Jeff Foust,75.0
"December 12, 2017",Caleb Henry,33.33333333333333
"December 12, 2017",Jeff Foust,50.0
"December 11, 2017",Jeff Foust,75.0
"December 10, 2017",Caleb Henry,100.0
"December 9, 2017",Jeff Foust,100.0
"December 8, 2017",Jeff Foust,20.0
"December 8, 2017",Debra Werner,20.0
"December 8, 2017",Caleb Henry,20.0
"December 8, 2017",Tereza Pultarova,20.0
"December 8, 2017",Sandra Erwin,20.0
"December 7, 2017",Sandra Erwin,50.0
"December 7, 2017",Jeff Foust,50.0
"December 6, 2017",Jeff Foust,57.14285714285714
"December 6, 2017",Sandra Erwin,14.285714285714285
"December 6, 2017",Matthew Bodner,14.285714285714285
"December 6, 2017",Caleb Henry,14.285714285714285
"December 5, 2017",Jeff Foust,30.0
"December 5, 2017",Sandra Erwin,10.0
"December 5, 2017",Debra Werner,60.0
"December 4, 2017",Caleb Henry,40.0
"December 4, 2017",Sandra Erwin,40.0
"December 4, 2017",Jeff Foust,20.0
"December 2, 2017",Sandra Erwin,50.0
"December 2, 2017",Jeff Foust,50.0
"December 1, 2017",Caleb Henry,25.0
"December 1, 2017",Jeff Foust,50.0
"November 30, 2017",Jeff Foust,42.857142857142854
"November 30, 2017",Debra Werner,14.285714285714285
"November 30, 2017",Caleb Henry,28.57142857142857
"November 29, 2017",Sandra Erwin,25.0
"November 29, 2017",Jeff Foust,75.0
"November 28, 2017",Caleb Henry,33.33333333333333
"November 28, 2017",Jeff Foust,66.66666666666666
"November 27, 2017",Sandra Erwin,100.0
"November 26, 2017",Jeff Foust,100.0
"November 24, 2017",Sandra Erwin,100.0
"November 22, 2017",Jeff Foust,100.0
"November 21, 2017",Jeff Foust,25.0
"November 21, 2017",Jarosław Adamowski,25.0
"November 21, 2017",Caleb Henry,25.0
"November 20, 2017",Debra Werner,50.0
"November 19, 2017",Caleb Henry,50.0
"November 19, 2017",Sandra Erwin,50.0
"November 18, 2017",Sandra Erwin,100.0
"November 17, 2017",Jeff Foust,66.66666666666666
"November 17, 2017",Sandra Erwin,33.33333333333333
"November 16, 2017",Caleb Henry,25.0
"November 16, 2017",Sandra Erwin,25.0
"November 16, 2017",Jeff Foust,50.0
"November 15, 2017",Jeff Foust,50.0
"November 15, 2017",Caleb Henry,25.0
"November 15, 2017",Sandra Erwin,25.0
"November 14, 2017",Debra Werner,40.0
"November 14, 2017",Jeff Foust,40.0
"November 14, 2017",Sandra Erwin,20.0
"November 13, 2017",Caleb Henry,100.0
"November 12, 2017",SpaceNews Staff,33.33333333333333
"November 12, 2017",Jeff Foust,66.66666666666666
"November 11, 2017",Jeff Foust,100.0
"November 10, 2017",Jeff Foust,75.0
"November 10, 2017",Caleb Henry,25.0
"November 9, 2017",Jeff Foust,50.0
"November 9, 2017",Caleb Henry,16.666666666666664
"November 9, 2017",Sandra Erwin,33.33333333333333
"November 8, 2017",Jeff Foust,42.857142857142854
"November 8, 2017",Sandra Erwin,28.57142857142857
"November 8, 2017",Debra Werner,14.285714285714285
"November 8, 2017",Tereza Pultarova,14.285714285714285
"November 7, 2017",Caleb Henry,18.181818181818183
"November 7, 2017",Jeff Foust,27.27272727272727
"November 7, 2017",Sandra Erwin,27.27272727272727
"November 7, 2017",Debra Werner,9.090909090909092
"November 7, 2017",Tereza Pultarova,9.090909090909092
"November 6, 2017",Caleb Henry,66.66666666666666
"November 3, 2017",Jeff Foust,33.33333333333333
"November 3, 2017",Caleb Henry,33.33333333333333
"November 3, 2017",Sandra Erwin,33.33333333333333
"November 2, 2017",Caleb Henry,50.0
"November 2, 2017",Sandra Erwin,25.0
"November 2, 2017",Jeff Foust,25.0
"November 1, 2017",Caleb Henry,50.0
"November 1, 2017",Jeff Foust,50.0
"October 31, 2017",Jeff Foust,75.0
"October 30, 2017",Caleb Henry,100.0
"October 28, 2017",Sandra Erwin,100.0
"October 27, 2017",Caleb Henry,50.0
"October 27, 2017",Jeff Foust,50.0
"October 26, 2017",Caleb Henry,30.76923076923077
"October 26, 2017",Sandra Erwin,7.6923076923076925
"October 26, 2017",Jeff Foust,23.076923076923077
"October 26, 2017",Tereza Pultarova,30.76923076923077
"October 26, 2017",Debra Werner,7.6923076923076925
"October 25, 2017",Sandra Erwin,11.11111111111111
"October 25, 2017",Debra Werner,22.22222222222222
"October 25, 2017",Tereza Pultarova,55.55555555555556
"October 24, 2017",Jeff Foust,27.27272727272727
"October 24, 2017",Caleb Henry,9.090909090909092
"October 24, 2017",Sandra Erwin,9.090909090909092
"October 24, 2017",Debra Werner,18.181818181818183
"October 24, 2017",Tereza Pultarova,36.36363636363637
"October 23, 2017",Caleb Henry,66.66666666666666
"October 23, 2017",Jeff Foust,33.33333333333333
"October 21, 2017",Jeff Foust,100.0
"October 20, 2017",Jeff Foust,40.0
"October 20, 2017",Caleb Henry,20.0
"October 20, 2017",Sandra Erwin,20.0
"October 20, 2017",Debra Werner,20.0
"October 19, 2017",Jeff Foust,40.0
"October 19, 2017",Sandra Erwin,20.0
"October 19, 2017",Caleb Henry,40.0
"October 18, 2017",Jeff Foust,50.0
"October 18, 2017",Caleb Henry,50.0
"October 17, 2017",Jeff Foust,50.0
"October 17, 2017",Caleb Henry,16.666666666666664
"October 17, 2017",SpaceNews Staff,16.666666666666664
"October 16, 2017",Tereza Pultarova,100.0
"October 15, 2017",Jeff Foust,100.0
"October 13, 2017",Jeff Foust,40.0
"October 13, 2017",Debra Werner,20.0
"October 13, 2017",Caleb Henry,40.0
"October 12, 2017",Tereza Pultarova,20.0
"October 12, 2017",Caleb Henry,40.0
